Tag,cX,cY
34,2963.74365234375,2647.651611328125
15,2691.5341796875,2325.66357421875
36,1882.8631591796875,1189.3433837890625
28,1403.9736328125,1126.21923828125
33,1559.0882568359375,176.931640625
34,2964.11767578125,2647.8994140625
15,2691.7080078125,2325.753173828125
23,2237.465087890625,1255.4578857421875
36,1882.879150390625,1189.19482421875
28,1404.0791015625,1126.20947265625
47,2824.2626953125,822.0965576171875
33,1552.0,179.0
34,2964.11279296875,2647.78076171875
15,2691.75927734375,2325.76171875
23,2236.8056640625,1255.9046630859375
36,1883.110595703125,1189.406005859375
28,1404.070556640625,1126.2664794921875
0,1704.863037109375,977.9482421875
47,2824.103515625,822.0534057617188
30,979.5,626.0
33,1545.409912109375,178.89028930664062
34,2963.73779296875,2647.664794921875
15,2691.640625,2325.75830078125
4,2891.90478515625,2304.796875
23,2236.77197265625,1256.0828857421875
36,1882.9014892578125,1189.327392578125
28,1404.04296875,1126.2271728515625
0,1704.875,977.33544921875
47,2824.47119140625,822.2918701171875
30,979.0,625.5
33,1531.0125732421875,181.9217987060547
34,2964.126220703125,2647.7841796875
15,2691.603271484375,2325.8017578125
4,2894.65869140625,2313.7392578125
23,2236.918701171875,1255.8671875
36,1882.7498779296875,1189.082275390625
28,1404.06396484375,1126.31201171875
0,1704.883544921875,977.454345703125
47,2824.22900390625,822.3037109375
30,978.5,626.0
33,1515.3544921875,185.44769287109372
34,2964.54833984375,2647.71875
15,2691.63134765625,2325.80712890625
4,2895.07080078125,2304.9638671875
23,2236.874267578125,1256.11474609375
43,3162.6669921875,1210.6712646484375
36,1883.023193359375,1189.0517578125
28,1404.1357421875,1126.2479248046875
33,1499.949462890625,182.48812866210935
34,2963.873046875,2647.76220703125
21,2886.8818359375,2440.39111328125
15,2691.38232421875,2325.880615234375
4,2895.2421875,2302.33544921875
5,2947.1552734375,1989.211669921875
23,2236.6923828125,1255.925048828125
43,3135.47314453125,1201.166748046875
36,1883.0301513671875,1189.13623046875
28,1404.09912109375,1126.137451171875
0,1704.892333984375,977.35888671875
47,2824.27197265625,822.1173706054688
42,321.1719970703125,280.613037109375
33,1483.902587890625,190.375
36,1882.7955322265625,1189.07470703125
34,2964.12060546875,2647.892578125
21,2887.3779296875,2440.34814453125
15,2691.6083984375,2325.799560546875
4,2899.552734375,2301.4921875
23,2237.02490234375,1255.5186767578125
43,3137.0478515625,1203.64892578125
28,1404.136962890625,1126.86376953125
0,1705.553466796875,978.1024169921876
47,2824.092529296875,821.9346923828125
42,321.153564453125,280.4189147949219
33,1468.85546875,193.774658203125
36,1883.05615234375,1189.217041015625
34,2963.915771484375,2647.65625
21,2887.4677734375,2440.10546875
15,2691.62646484375,2325.711181640625
4,2902.82763671875,2299.00927734375
43,3146.09228515625,1207.1295166015625
28,1404.699951171875,1125.781005859375
0,1705.023681640625,977.52294921875
47,2823.9970703125,821.8638916015625
42,321.1845703125,280.3904113769531
33,1454.57421875,196.15216064453125
36,1883.0064697265625,1189.1297607421875
34,2964.00634765625,2647.6640625
21,2887.140380859375,2440.29248046875
15,2691.5947265625,2325.467041015625
4,2908.12646484375,2297.75390625
23,2236.74365234375,1255.9365234375
43,3144.140869140625,1208.55810546875
28,1404.63037109375,1125.5888671875
0,1704.775390625,978.0054931640624
47,2824.1884765625,821.90576171875
42,321.20391845703125,280.4420471191406
33,1435.951904296875,203.93505859375
34,2964.192626953125,2647.732666015625
15,2691.643310546875,2325.484375
4,2911.3544921875,2296.024658203125
3,1023.8740844726562,1298.9576416015625
43,3138.236572265625,1207.2935791015625
36,1882.8460693359373,1189.1845703125
28,1404.610107421875,1125.7181396484375
0,1704.8802490234375,978.0701904296876
47,2823.966796875,821.9141845703125
33,1426.0643310546875,207.38311767578125
34,2963.89501953125,2647.68017578125
15,2691.6884765625,2325.72607421875
4,2912.3740234375,2298.13916015625
23,2236.9853515625,1255.591796875
43,3141.92431640625,1204.5963134765625
36,1883.0865478515625,1189.087646484375
28,1404.6444091796875,1125.7093505859375
0,1705.6513671875,977.95458984375
47,2823.96142578125,821.9295654296875
33,1412.3455810546875,214.7144470214844
34,2964.2138671875,2647.812744140625
15,2691.724853515625,2325.653564453125
4,2912.79443359375,2297.30322265625
43,3140.515625,1202.9923095703125
36,1882.9132080078125,1189.0572509765625
28,1404.1182861328125,1126.1156005859375
0,1704.989501953125,977.5032958984376
47,2824.2265625,821.8765258789062
30,992.2808227539062,628.9835205078125
33,1400.8795166015625,212.92752075195312
36,1882.9776611328125,1189.136474609375
34,2963.98291015625,2647.70947265625
15,2691.529296875,2325.74365234375
4,2905.83837890625,2292.501953125
23,2236.61669921875,1255.9197998046875
43,3139.50634765625,1200.04296875
28,1404.61865234375,1125.7705078125
0,1705.526611328125,978.591064453125
47,2823.98193359375,821.7278442382812
30,987.5,630.0
33,1387.72998046875,211.393310546875
36,1882.9974365234373,1189.0596923828125
34,2963.78076171875,2647.7021484375
21,2887.36669921875,2440.46044921875
15,2691.549072265625,2325.74169921875
4,2902.85693359375,2294.2734375
43,3135.966064453125,1197.759033203125
28,1404.122802734375,1126.1497802734375
0,1704.951171875,977.4688720703124
47,2823.693603515625,821.85498046875
30,984.5,629.5
33,1376.617919921875,209.5676727294922
20,2910.90087890625,3465.7080078125
34,2964.1845703125,2647.83349609375
15,2691.46240234375,2325.51953125
4,2895.248779296875,2295.67333984375
23,2236.45361328125,1256.41357421875
43,3133.9521484375,1197.583740234375
36,1883.05859375,1189.1181640625
28,1403.9844970703125,1126.141845703125
0,1704.8856201171875,978.04443359375
47,2824.21240234375,821.9656982421875
30,984.5,629.5
42,321.1976318359375,280.391845703125
33,1366.116455078125,212.06817626953125
36,1883.0111083984373,1188.98779296875
34,2963.896728515625,2647.72119140625
15,2691.662109375,2325.781005859375
4,2890.4248046875,2296.12646484375
5,2945.87841796875,1989.7647705078125
23,2236.69580078125,1256.024658203125
43,3132.5966796875,1198.723388671875
28,1404.634521484375,1125.64404296875
0,1704.818603515625,977.8637084960938
47,2824.056640625,821.7345581054688
42,321.2457275390625,280.5027770996094
33,1361.355224609375,222.2601623535156
36,1883.025390625,1189.0042724609375
34,2964.08154296875,2647.71875
15,2691.60302734375,2325.787109375
4,2886.927490234375,2297.51708984375
23,2236.79150390625,1255.5712890625
43,3132.4453125,1201.9195556640625
28,1404.1099853515625,1126.1112060546875
0,1704.9652099609375,977.5109252929688
47,2823.6943359375,821.9503173828125
42,321.2197265625,280.4736633300781
33,1363.450927734375,227.4449920654297
36,1883.071044921875,1189.1328125
34,2964.0791015625,2647.72265625
15,2691.54052734375,2325.4365234375
4,2884.18310546875,2299.154296875
23,2236.59228515625,1256.03369140625
43,3131.16845703125,1202.28564453125
28,1404.10009765625,1126.12841796875
0,1704.9725341796875,978.0645141601562
47,2824.1259765625,821.8074951171875
30,996.993408203125,628.2888793945312
42,321.23150634765625,280.5314636230469
33,1359.9315185546875,234.4077911376953
20,2875.0908203125,3500.886962890625
34,2963.8662109375,2647.64794921875
15,2691.55517578125,2325.6806640625
4,2881.60205078125,2301.841064453125
23,2236.75341796875,1255.7677001953125
43,3129.67431640625,1202.13916015625
36,1883.020263671875,1189.2203369140625
28,1404.10546875,1126.12109375
0,1704.982177734375,977.538330078125
47,2823.73095703125,821.6434936523438
30,995.0296020507812,631.1571655273438
42,321.23150634765625,280.5314636230469
33,1359.2318115234375,240.89990234375
20,2877.0,3494.0
34,2964.341552734375,2647.705078125
15,2691.7001953125,2325.675048828125
4,2881.540771484375,2304.490234375
43,3127.739501953125,1204.3271484375
36,1883.0474853515625,1189.3062744140625
28,1403.993896484375,1125.998779296875
0,1704.8701171875,977.9798583984376
47,2823.52685546875,821.6597900390625
30,1000.9769897460938,632.651123046875
42,321.2375793457031,280.48809814453125
33,1358.815673828125,250.42236328125
34,2964.09716796875,2647.740966796875
21,2887.4521484375,2440.3291015625
15,2691.53369140625,2325.650146484375
4,2882.2197265625,2312.032470703125
23,2236.82373046875,1256.162353515625
43,3127.0947265625,1201.3424072265625
36,1883.0537109375,1189.302490234375
28,1404.031982421875,1126.084228515625
47,2823.573974609375,821.8265380859375
42,321.2352905273437,280.60858154296875
33,1358.9783935546875,264.3451843261719
34,2964.3583984375,2647.610595703125
21,2887.466552734375,2440.56494140625
15,2691.61279296875,2325.734375
4,2881.00732421875,2315.23388671875
23,2236.67822265625,1255.761962890625
43,3127.432373046875,1202.506103515625
36,1883.0244140625,1188.8685302734375
28,1404.06005859375,1126.04345703125
0,1704.985595703125,977.5997924804688
47,2823.4365234375,821.64697265625
30,1000.2997436523438,632.9935302734375
42,321.3634033203125,280.6371765136719
33,1360.3916015625,275.8153381347656
36,1883.0177001953125,1188.95263671875
34,2964.015380859375,2647.734130859375
15,2691.578125,2325.72314453125
4,2880.26806640625,2317.7451171875
23,2236.873046875,1255.743896484375
43,3127.2041015625,1202.763916015625
28,1404.0751953125,1126.012939453125
0,1705.480712890625,977.94921875
30,998.4031982421876,630.974609375
20,2792.75048828125,3475.90869140625
34,2963.939453125,2647.819091796875
15,2691.40478515625,2325.6484375
43,3127.90966796875,1200.2864990234375
36,1883.2607421875,1189.042236328125
28,1404.0648193359375,1126.136962890625
0,1705.60107421875,978.0611572265624
47,2823.6865234375,821.297607421875
30,995.123291015625,631.31689453125
33,1360.1796875,308.179931640625
34,2963.83935546875,2647.722900390625
21,2887.39697265625,2440.37109375
15,2691.24169921875,2325.83154296875
4,2877.792236328125,2320.048583984375
23,2236.62890625,1255.72021484375
43,3124.912109375,1197.909423828125
36,1882.992431640625,1188.88232421875
28,1403.99462890625,1126.224853515625
0,1705.5931396484375,978.0460815429688
47,2823.35302734375,821.1500244140625
30,994.25732421875,631.9281005859375
33,1360.476806640625,317.1288452148437
42,321.4888916015625,280.6080322265625
34,2964.103515625,2647.757568359375
21,2887.32861328125,2440.232421875
15,2691.67578125,2325.55810546875
4,2871.141357421875,2318.184814453125
3,1027.5787353515625,1310.3314208984375
43,3124.523681640625,1197.106689453125
36,1882.9180908203125,1189.2230224609375
28,1404.022216796875,1126.088623046875
0,1705.530517578125,978.61572265625
47,2823.280029296875,821.2105712890625
30,991.5,630.0
33,1362.0,322.5
42,321.1746826171875,280.39947509765625
36,1883.20458984375,1189.1708984375
20,2711.5,3480.0
34,2963.960693359375,2647.61767578125
21,2887.3095703125,2440.1474609375
15,2691.4580078125,2325.33349609375
4,2869.109130859375,2318.313232421875
43,3118.8212890625,1196.0169677734375
28,1404.646728515625,1125.634521484375
0,1705.614501953125,977.9208984375
47,2823.77880859375,821.3751220703125
33,1359.655517578125,323.784912109375
42,321.26617431640625,280.50811767578125
34,2963.925537109375,2647.6142578125
15,2691.47119140625,2325.63818359375
4,2864.419189453125,2316.43896484375
3,1028.991943359375,1320.6767578125
23,2237.205078125,1255.76708984375
43,3117.2255859375,1192.4658203125
36,1883.021484375,1189.241455078125
28,1404.036865234375,1126.15283203125
47,2823.315673828125,821.475830078125
33,1355.176025390625,338.5849609375
34,2964.71044921875,2647.77490234375
15,2691.45703125,2325.593505859375
4,2862.9931640625,2319.27197265625
23,2237.19921875,1255.7646484375
43,3115.77099609375,1194.6051025390625
36,1882.8203125,1188.760498046875
28,1403.9150390625,1126.2156982421875
0,1704.98046875,977.4926147460938
47,2823.3037109375,821.1129150390625
42,321.2372436523437,280.474853515625
34,2964.0126953125,2647.743408203125
15,2691.438232421875,2325.6220703125
4,2862.259033203125,2318.46337890625
3,1031.0374755859375,1331.29052734375
43,3113.559814453125,1196.18701171875
36,1882.90576171875,1188.8084716796875
28,1404.0457763671875,1126.19140625
47,2823.60498046875,821.40234375
33,1346.639404296875,362.4586791992188
42,321.3549194335937,280.6097717285156
36,1883.1103515625,1189.1107177734375
34,2963.926025390625,2647.6943359375
15,2691.357421875,2325.67431640625
4,2859.91552734375,2318.131591796875
5,2947.18359375,1994.061279296875
43,3111.2197265625,1197.8359375
28,1403.92578125,1125.6983642578125
0,1705.7115478515625,977.9225463867188
47,2823.36376953125,821.6136474609375
30,992.5,628.5
33,1338.567138671875,369.2356262207031
42,321.34149169921875,280.5179138183594
20,2559.281494140625,3481.457275390625
34,2964.17236328125,2647.82666015625
15,2691.4228515625,2325.7236328125
4,2860.0322265625,2320.114990234375
3,1030.3409423828125,1337.334716796875
23,2236.888916015625,1255.610595703125
43,3109.887939453125,1197.8173828125
36,1883.11865234375,1189.04248046875
28,1404.037353515625,1125.6695556640625
0,1705.7232666015625,977.9503173828124
47,2823.3447265625,821.6288452148438
30,990.5,624.5
33,1328.577880859375,377.757568359375
42,321.32745361328125,280.4580078125
34,2963.904296875,2647.5927734375
15,2691.317626953125,2325.6279296875
4,2859.173583984375,2323.51513671875
23,2236.668701171875,1256.079833984375
43,3109.6708984375,1195.4603271484375
36,1883.13525390625,1188.9896240234375
28,1404.6258544921875,1125.631103515625
0,1705.5977783203125,977.9449462890624
47,2823.6865234375,821.6845092773438
33,1321.7232666015625,384.02587890625
42,321.2392578125,280.56158447265625
36,1883.351318359375,1189.187255859375
34,2964.07666015625,2647.75927734375
21,2887.4013671875,2440.2314453125
15,2691.4345703125,2325.42236328125
4,2856.8984375,2321.929931640625
3,1033.989013671875,1347.8558349609375
23,2236.6904296875,1256.0982666015625
43,3105.390625,1189.400634765625
28,1404.02490234375,1126.25927734375
0,1705.5804443359375,978.7047119140624
47,2823.54736328125,821.935546875
42,321.25201416015625,280.5814819335937
34,2964.103515625,2647.74853515625
21,2887.392333984375,2440.244873046875
15,2691.498046875,2325.668212890625
4,2855.28662109375,2321.273193359375
3,1036.76708984375,1346.92138671875
36,1883.1231689453125,1189.14013671875
43,3098.7138671875,1185.076171875
28,1404.048583984375,1126.082763671875
0,1705.62353515625,978.1326293945312
47,2823.4580078125,821.5845336914062
33,1282.5125732421875,400.170166015625
42,321.2897644042969,280.4665222167969
20,2432.83984375,3460.1123046875
34,2963.9052734375,2647.63232421875
15,2691.499267578125,2325.68310546875
4,2854.9658203125,2322.77587890625
3,1035.664306640625,1348.98388671875
23,2236.755859375,1256.0775146484375
36,1883.036376953125,1189.121826171875
43,3093.486572265625,1180.79150390625
28,1404.143798828125,1126.09326171875
0,1705.636962890625,978.0355834960938
47,2823.477294921875,821.8382568359375
42,321.2742919921875,280.468505859375
34,2964.00390625,2647.779052734375
21,2887.3125,2440.41357421875
15,2691.34912109375,2325.62646484375
4,2855.6025390625,2323.03271484375
3,1036.00048828125,1353.633056640625
23,2236.849609375,1255.85498046875
36,1883.225341796875,1188.97412109375
43,3086.59326171875,1175.1229248046875
28,1404.052490234375,1126.03564453125
0,1705.5341796875,978.065185546875
47,2823.681640625,822.0384521484375
33,1227.8507080078125,418.9549560546875
42,321.2645263671875,280.5827941894531
34,2963.9697265625,2647.75146484375
15,2691.54345703125,2325.60888671875
4,2854.905517578125,2323.7021484375
3,1037.58984375,1354.793212890625
23,2236.9423828125,1255.589111328125
36,1883.144287109375,1188.8431396484375
43,3081.42529296875,1173.02783203125
28,1403.931884765625,1125.52880859375
0,1705.442138671875,978.533203125
47,2823.46875,822.0081787109375
33,1201.78173828125,425.1682739257813
42,321.1876220703125,280.312744140625
34,2963.89013671875,2647.70947265625
15,2691.656982421875,2325.606689453125
4,2856.202880859375,2324.843505859375
3,1036.49169921875,1355.5665283203125
36,1883.1116943359373,1189.1497802734375
43,3080.25830078125,1172.826171875
28,1404.081298828125,1125.9951171875
0,1704.919677734375,978.1793212890624
47,2823.41357421875,821.772216796875
30,988.0,623.5
33,1177.6561279296875,434.0015869140625
42,321.1180419921875,280.3453369140625
36,1883.181884765625,1188.91357421875
34,2963.968017578125,2647.7919921875
4,2857.811279296875,2329.66552734375
15,2691.502197265625,2325.58056640625
23,2236.79931640625,1255.879150390625
43,3077.57568359375,1169.2705078125
28,1404.076904296875,1125.406982421875
47,2823.61328125,821.7923583984375
30,987.5,623.5
42,321.2239990234375,280.5025939941406
36,1883.1627197265625,1188.758544921875
34,2963.90380859375,2647.78662109375
15,2691.41015625,2325.61962890625
4,2849.265380859375,2326.080322265625
23,2237.31201171875,1255.473388671875
43,3076.755859375,1166.0216064453125
28,1404.037841796875,1125.42626953125
0,1704.871337890625,977.4376220703124
47,2823.454833984375,821.4688720703125
33,1118.3013916015625,424.3460388183594
42,321.2706298828125,280.4108581542969
34,2964.480224609375,2647.753173828125
21,2887.2763671875,2440.17041015625
15,2691.66748046875,2325.29736328125
4,2847.698486328125,2325.24853515625
23,2236.70068359375,1256.255859375
36,1883.19921875,1189.0679931640625
43,3073.376953125,1163.504638671875
28,1404.0430908203125,1125.4725341796875
0,1705.527099609375,978.7474365234376
47,2823.56689453125,821.8748779296875
33,1107.791748046875,410.2574462890625
42,321.2644958496094,280.4379272460937
20,2186.0,3401.0
34,2964.5654296875,2647.73974609375
21,2887.38134765625,2440.20947265625
15,2691.3662109375,2325.259765625
4,2848.752685546875,2324.56591796875
23,2236.7109375,1256.0107421875
36,1883.13623046875,1188.984619140625
43,3068.689453125,1158.1851806640625
28,1404.05126953125,1125.4755859375
0,1705.6572265625,978.0521240234376
47,2823.82958984375,821.5767822265625
33,1103.6669921875,397.2611083984375
42,321.25567626953125,280.43896484375
34,2964.28271484375,2647.6318359375
21,2887.5625,2440.27734375
15,2691.591064453125,2325.33935546875
4,2850.2412109375,2322.33642578125
23,2236.892333984375,1255.6279296875
36,1883.208251953125,1188.694091796875
43,3062.193603515625,1154.86181640625
28,1404.0882568359375,1125.99365234375
0,1705.03857421875,977.461669921875
47,2823.333251953125,821.5323486328125
33,1103.3004150390625,385.77777099609375
42,321.253173828125,280.4398803710937
20,2125.39990234375,3411.015625
34,2963.91552734375,2647.823974609375
15,2691.3525390625,2325.321533203125
23,2236.63818359375,1255.912109375
36,1883.1768798828125,1188.7576904296875
43,3056.852294921875,1146.8551025390625
28,1404.06689453125,1126.0604248046875
0,1704.89013671875,977.94091796875
47,2823.598876953125,821.6489868164062
33,1098.8013916015625,378.5241088867188
42,321.1895446777344,280.66851806640625
36,1883.079833984375,1188.717529296875
34,2963.910400390625,2647.703125
15,2691.38232421875,2325.36669921875
4,2838.83349609375,2318.15869140625
23,2236.740234375,1255.8779296875
43,3054.18408203125,1142.327880859375
28,1403.8662109375,1125.478759765625
0,1705.52587890625,978.5855712890624
47,2823.55615234375,821.37353515625
33,1100.7314453125,375.2927551269531
36,1883.263427734375,1188.810791015625
34,2963.91845703125,2647.7158203125
21,2887.589111328125,2440.334716796875
15,2691.47607421875,2325.34716796875
23,2236.857421875,1255.731201171875
43,3051.9365234375,1139.899169921875
28,1403.959228515625,1125.6201171875
0,1704.992919921875,977.515380859375
47,2823.361328125,821.3696899414062
33,1099.28662109375,373.1709899902344
36,1883.33935546875,1188.63525390625
20,2033.5,3453.0
34,2964.1923828125,2647.8251953125
21,2887.60791015625,2440.2978515625
15,2691.512451171875,2325.349609375
4,2843.409912109375,2318.373046875
23,2236.6357421875,1256.234619140625
28,1403.9500732421875,1125.624267578125
0,1705.663818359375,977.9979248046876
47,2823.36328125,821.33154296875
33,1094.05517578125,363.9429321289063
34,2963.79248046875,2647.70654296875
15,2691.5,2325.34814453125
3,1039.072998046875,1337.9110107421875
23,2236.81640625,1255.767578125
36,1883.131103515625,1188.6439208984375
43,3044.49462890625,1136.600830078125
28,1403.8353271484375,1125.547119140625
0,1705.514404296875,978.0042724609376
47,2823.537109375,821.367431640625
33,1093.3870849609375,351.55181884765625
20,1991.3740234375,3479.07568359375
34,2963.978759765625,2647.720458984375
15,2691.654296875,2325.32373046875
36,1883.1973876953125,1188.64794921875
43,3040.2734375,1136.316162109375
28,1404.10595703125,1126.0098876953125
0,1704.870849609375,977.9822998046876
33,1096.8643798828125,342.0097045898437
34,2964.021484375,2647.76318359375
21,2887.604248046875,2440.1103515625
15,2691.34033203125,2325.29638671875
23,2236.81591796875,1256.035400390625
36,1883.330810546875,1188.788818359375
43,3039.610595703125,1133.861083984375
28,1403.980224609375,1125.423095703125
0,1705.4658203125,978.4559936523438
47,2823.56103515625,821.1467895507812
34,2963.7958984375,2647.6689453125
15,2691.329345703125,2325.305908203125
23,2236.912353515625,1255.74658203125
36,1883.197509765625,1188.892578125
43,3033.777099609375,1135.77490234375
28,1403.8466796875,1125.492919921875
0,1705.430908203125,978.4110107421876
47,2823.603515625,821.1776123046875
30,997.4678955078124,629.1959228515625
33,1102.6392822265625,328.3404235839844
34,2964.02783203125,2647.759521484375
15,2691.639404296875,2325.30517578125
23,2236.9833984375,1255.68994140625
36,1883.256103515625,1188.753173828125
43,3027.67529296875,1134.0145263671875
28,1403.9827880859375,1125.5997314453125
0,1704.9466552734375,978.0704345703124
47,2823.2236328125,821.139404296875
33,1100.43115234375,331.1307373046875
34,2964.591064453125,2647.72021484375
15,2691.57958984375,2325.306640625
23,2236.7236328125,1256.1021728515625
36,1883.370849609375,1188.80712890625
43,3021.6474609375,1129.55908203125
28,1403.911865234375,1125.541259765625
0,1704.9090576171875,978.0078735351562
47,2823.46728515625,821.224365234375
33,1092.8170166015625,331.2826538085937
34,2963.845703125,2647.6474609375
21,2887.7841796875,2440.1611328125
15,2691.6943359375,2325.26416015625
23,2236.9931640625,1255.89697265625
36,1883.1480712890625,1188.76416015625
28,1403.909423828125,1125.4837646484375
43,3012.51953125,1118.203125
0,1704.9639892578125,978.0910034179688
47,2823.3984375,821.2880859375
33,1091.5943603515625,336.0773010253906
20,1812.0,3462.5
34,2964.5966796875,2647.798095703125
15,2691.73974609375,2325.3017578125
23,2236.869140625,1255.853271484375
36,1883.970947265625,1186.680419921875
28,1403.878173828125,1125.619873046875
43,3001.545654296875,1110.5653076171875
0,1705.604736328125,977.9688110351562
47,2823.189453125,821.388427734375
33,1095.7667236328125,337.85797119140625
36,1883.9468994140625,1189.2569580078125
34,2964.34912109375,2647.68701171875
15,2691.677734375,2325.32177734375
23,2236.57177734375,1256.3662109375
28,1403.8687744140625,1125.57861328125
43,2996.197998046875,1105.8167724609375
0,1705.604736328125,977.9688110351562
47,2823.188720703125,821.5501708984375
33,1097.424560546875,342.07586669921875
36,1883.9390869140625,1189.2298583984375
34,2964.424560546875,2647.65234375
15,2691.5556640625,2325.2353515625
23,2236.78564453125,1255.77001953125
28,1403.755126953125,1125.6654052734375
43,2984.74609375,1092.291015625
0,1705.58837890625,978.02490234375
47,2823.444580078125,821.4688720703125
33,1089.4979248046875,342.16912841796875
34,2964.633544921875,2647.78271484375
15,2691.838134765625,2325.27490234375
36,1883.945556640625,1186.66748046875
28,1403.87841796875,1125.650634765625
43,2974.208984375,1085.4375
0,1704.9393310546875,978.141845703125
47,2823.17578125,821.195556640625
33,1082.2705078125,340.98748779296875
34,2963.86279296875,2647.707275390625
15,2691.74658203125,2325.28564453125
23,2236.83544921875,1256.0933837890625
36,1883.286376953125,1189.2685546875
28,1403.7425537109375,1125.669189453125
43,2957.2548828125,1078.353515625
47,2823.23046875,821.3551025390625
33,1080.107421875,338.6744384765625
36,1883.472900390625,1186.748046875
34,2963.95458984375,2647.781005859375
4,2825.6025390625,2352.244140625
15,2691.7333984375,2325.253173828125
3,1040.65283203125,1336.4698486328125
23,2237.021484375,1255.82763671875
28,1403.74267578125,1125.6370849609375
43,2944.3740234375,1062.58203125
0,1705.6019287109375,977.8501586914062
47,2823.479736328125,821.379150390625
33,1082.735107421875,336.00946044921875
34,2963.95361328125,2647.78173828125
15,2691.85791015625,2325.548828125
3,1042.51025390625,1342.056884765625
23,2236.955078125,1255.956787109375
36,1882.757568359375,1189.24755859375
28,1403.868896484375,1125.744873046875
0,1704.869384765625,977.8968505859376
47,2823.07373046875,821.2886352539062
30,1022.8209838867188,615.218994140625
33,1080.994140625,327.1302795410156
20,1840.5,3375.0
34,2963.268798828125,2647.095703125
15,2691.8486328125,2325.55224609375
3,1043.328857421875,1343.6998291015625
36,1881.8206787109373,1189.24462890625
28,1403.7572021484375,1125.616455078125
43,2926.55322265625,1049.533935546875
0,1704.89111328125,977.2839965820312
47,2823.28955078125,821.1265258789062
33,1082.797119140625,325.67742919921875
20,1852.0,3358.0
34,2964.645263671875,2647.718017578125
4,2827.22265625,2381.14111328125
15,2691.7265625,2325.4287109375
3,1040.932373046875,1349.0322265625
23,2237.067138671875,1255.713623046875
36,1880.04541015625,1189.293212890625
28,1403.760498046875,1125.624755859375
43,2907.7958984375,1040.92626953125
0,1705.561767578125,977.9462890625
47,2823.5166015625,821.3629150390625
33,1079.55615234375,322.9016418457031
36,1878.161865234375,1189.3673095703125
34,2963.99267578125,2647.7109375
4,2828.264404296875,2387.04638671875
15,2691.61865234375,2325.35009765625
3,1042.72900390625,1352.40087890625
23,2236.666015625,1255.857666015625
28,1403.7608642578125,1125.6156005859375
43,2890.11279296875,1026.17529296875
0,1705.548583984375,977.9219970703124
47,2823.22021484375,821.2454833984375
33,1079.617919921875,320.384521484375
36,1878.1417236328125,1189.373779296875
34,2963.951416015625,2647.703125
4,2821.74462890625,2393.779296875
15,2691.877197265625,2325.41796875
3,1039.7684326171875,1350.637451171875
23,2236.616943359375,1255.826171875
28,1403.7607421875,1125.615478515625
43,2881.412841796875,1014.35888671875
0,1704.8770751953125,977.9464111328124
47,2823.1669921875,821.3115234375
30,1038.5,611.5
33,1079.89013671875,315.94000244140625
4,2821.684326171875,2404.83154296875
15,2691.67822265625,2325.47265625
3,1041.095947265625,1342.270751953125
23,2236.9462890625,1255.57666015625
36,1878.124755859375,1189.499755859375
28,1403.75,1125.7275390625
43,2869.56103515625,1003.0672607421876
0,1704.87353515625,977.9383544921876
47,2823.39794921875,821.5343017578125
30,1041.5,611.5
33,1079.841796875,314.4926147460937
36,1877.6845703125,1189.4869384765625
20,1864.539794921875,3267.9541015625
34,2963.7763671875,2647.7353515625
4,2817.33935546875,2405.29248046875
15,2691.910888671875,2325.4150390625
23,2236.7568359375,1255.8616943359375
28,1403.75,1125.60791015625
43,2869.7626953125,1002.7667236328124
0,1704.861083984375,977.9066162109376
47,2823.4150390625,821.3589477539062
30,1045.29150390625,609.478271484375
33,1077.366943359375,309.66583251953125
20,1871.05615234375,3250.887939453125
34,2963.861083984375,2647.70068359375
4,2817.68505859375,2415.2001953125
15,2691.962890625,2325.438720703125
23,2236.84033203125,1256.1485595703125
36,1878.39013671875,1190.1273193359375
28,1403.75927734375,1125.4854736328125
43,2863.87548828125,999.33984375
0,1705.5443115234375,977.9677734375
47,2823.195556640625,821.37890625
30,1044.9423828125,608.6604614257812
33,1075.123046875,311.89166259765625
34,2964.478515625,2647.60986328125
21,2889.71923828125,2440.42236328125
4,2811.150634765625,2424.10791015625
15,2691.68994140625,2325.287109375
3,1047.810791015625,1327.1904296875
23,2237.083984375,1255.66357421875
36,1879.016357421875,1190.2281494140625
28,1403.7501220703125,1125.627197265625
43,2861.86181640625,995.2671508789062
0,1704.994873046875,977.5389404296876
47,2823.482421875,821.6593627929688
33,1079.24658203125,315.99298095703125
34,2963.792236328125,2647.735595703125
4,2788.430908203125,2442.10009765625
21,2889.90234375,2440.56103515625
15,2691.950439453125,2325.4716796875
3,1046.736572265625,1322.897216796875
23,2236.68994140625,1255.922119140625
36,1879.261474609375,1190.556396484375
28,1403.192626953125,1126.065185546875
43,2863.529296875,997.5565185546876
0,1704.9669189453125,977.501220703125
47,2823.16943359375,821.3853759765625
33,1079.02001953125,314.2113647460937
34,2964.01611328125,2647.84619140625
4,2768.9541015625,2452.04541015625
21,2889.7421875,2439.735107421875
15,2692.0146484375,2325.23681640625
3,1046.7232666015625,1323.11181640625
23,2236.832763671875,1256.0799560546875
36,1879.669677734375,1190.593017578125
28,1403.6654052734375,1125.595947265625
43,2862.89306640625,997.5201416015624
47,2823.2216796875,821.5305786132812
33,1078.1822509765625,314.22882080078125
42,321.228515625,280.56512451171875
34,2963.92333984375,2647.71533203125
4,2751.7216796875,2461.31787109375
